FIPS Country Code	FIPS ADM1 Code	ADM1 Name	Region
JA	46	Yamanashi	5 - Asia/Pacific
JA	47	Okinawa	5 - Asia/Pacific
JE	00	Jersey (general)	1 - Americas/Western Europe
JM	00	Jamaica (general)	1 - Americas/Western Europe
JM	01	Clarendon	1 - Americas/Western Europe
JM	02	Hanover	1 - Americas/Western Europe
JM	04	Manchester	1 - Americas/Western Europe
JM	07	Portland	1 - Americas/Western Europe
JM	08	Saint Andrew	1 - Americas/Western Europe
JM	09	Saint Ann	1 - Americas/Western Europe
JM	10	Saint Catherine	1 - Americas/Western Europe
JM	11	Saint Elizabeth	1 - Americas/Western Europe
JM	12	Saint James	1 - Americas/Western Europe
JM	13	Saint Mary	1 - Americas/Western Europe
JM	14	Saint Thomas	1 - Americas/Western Europe
JM	15	Trelawny	1 - Americas/Western Europe
JM	16	Westmoreland	1 - Americas/Western Europe
JM	17	Kingston-Saint John	1 - Americas/Western Europe
JN	00	Jan Mayen (general)	1 - Americas/Western Europe
JO	00	Jordan (general)	3 - Africa/Middle East
JO	02	Al Balq??	3 - Africa/Middle East
JO	07	(JO07)	3 - Africa/Middle East
JO	09	Al Karak	3 - Africa/Middle East
JO	10	(JO10)	3 - Africa/Middle East
JO	11	(JO11)	3 - Africa/Middle East
JO	12	A? ?af?lah	3 - Africa/Middle East
JO	13	(JO13)	3 - Africa/Middle East
JO	14	(JO14)	3 - Africa/Middle East
JO	15	Al Mafraq	3 - Africa/Middle East
JO	16	‘Amm?n	3 - Africa/Middle East
JO	17	Az Zarq?’	3 - Africa/Middle East
JO	18	Irbid	3 - Africa/Middle East
JO	19	Ma‘?n	3 - Africa/Middle East
JO	20	‘Ajl?n	3 - Africa/Middle East
JO	21	Al ‘Aqabah	3 - Africa/Middle East
JO	22	Jarash	3 - Africa/Middle East
JO	23	M?dab?	3 - Africa/Middle East
JU	00	Juan de Nova Island (general)	1 - Americas/Western Europe
KE	00	Kenya (general)	3 - Africa/Middle East
KE	01	Central	3 - Africa/Middle East
KE	02	Coast	3 - Africa/Middle East
KE	03	Eastern	3 - Africa/Middle East
KE	05	Nairobi Area	3 - Africa/Middle East
KE	06	North-Eastern	3 - Africa/Middle East
KE	07	Nyanza	3 - Africa/Middle East
KE	08	Rift Valley	3 - Africa/Middle East
KE	09	Western	3 - Africa/Middle East
KG	00	Kyrgyzstan (general)	4 - Central Asia/Russia
KG	01	Bishkek	4 - Central Asia/Russia
KG	02	Chüy	4 - Central Asia/Russia
KG	03	Jalal-Abad	4 - Central Asia/Russia
KG	04	Naryn	4 - Central Asia/Russia
KG	05	(KG05)	4 - Central Asia/Russia
KG	06	Talas	4 - Central Asia/Russia
KG	07	Ysyk-Köl	4 - Central Asia/Russia
KG	08	Osh	4 - Central Asia/Russia
KG	09	Batken	4 - Central Asia/Russia
KN	00	North Korea (general)	5 - Asia/Pacific
KN	01	Chagang-do	5 - Asia/Pacific
KN	03	Hamgy?ng-namdo	5 - Asia/Pacific
KN	06	Hwanghae-namdo	5 - Asia/Pacific
KN	07	Hwanghae-bukto	5 - Asia/Pacific
KN	08	Kaes?ng-si	5 - Asia/Pacific
KN	09	Kangw?n-do	5 - Asia/Pacific
KN	11	P'y?ngan-bukto	5 - Asia/Pacific
KN	12	P'y?ngyang-si	5 - Asia/Pacific
KN	13	Yanggang-do	5 - Asia/Pacific
KN	14	Namp'o-si	5 - Asia/Pacific
KN	15	P'y?ngan-namdo	5 - Asia/Pacific
KN	16	(KN16)	5 - Asia/Pacific
KN	17	Hamgy?ng-bukto	5 - Asia/Pacific
KN	18	Najin S?nbong-si	5 - Asia/Pacific
KR	00	Kiribati (general)	5 - Asia/Pacific
KR	01	Gilbert Islands	5 - Asia/Pacific
KR	02	Line Islands	5 - Asia/Pacific
KR	03	Phoenix Islands	5 - Asia/Pacific
KS	00	South Korea (general)	5 - Asia/Pacific
KS	01	Cheju-do	5 - Asia/Pacific
KS	03	Ch?lla-bukto	5 - Asia/Pacific
KS	05	Ch'ungch'?ng-bukto	5 - Asia/Pacific
KS	06	Kangw?n-do	5 - Asia/Pacific
KS	10	Pusan-gwangy?ksi	5 - Asia/Pacific
KS	11	S?ul-t'?kpy?lsi	5 - Asia/Pacific
KS	12	Inch'?n-gwangy?ksi	5 - Asia/Pacific
KS	13	Ky?nggi-do	5 - Asia/Pacific
KS	14	Ky?ngsang-bukto	5 - Asia/Pacific
KS	15	Taegu-gwangy?ksi	5 - Asia/Pacific
KS	16	Ch?lla-namdo	5 - Asia/Pacific
KS	17	Ch'ungch'?ng-namdo	5 - Asia/Pacific
KS	18	Kwangju-gwangy?ksi	5 - Asia/Pacific
KS	19	Taej?n-gwangy?ksi	5 - Asia/Pacific
KS	20	Ky?ngsang-namdo	5 - Asia/Pacific
KS	21	Ulsan-gwangy?ksi	5 - Asia/Pacific
KT	00	Christmas Island (general)	1 - Americas/Western Europe
KU	00	Kuwait (general)	3 - Africa/Middle East
KU	02	Al ‘??imah	3 - Africa/Middle East
KU	03	?awall?	3 - Africa/Middle East
KU	04	Al A?mad?	3 - Africa/Middle East
KU	05	Al Jahr??	3 - Africa/Middle East
KU	06	Al Farw?n?yah	3 - Africa/Middle East
KZ	00	Kazakhstan (general)	4 - Central Asia/Russia
KZ	01	Almaty	4 - Central Asia/Russia
KZ	02	Almaty Qalasy	4 - Central Asia/Russia
KZ	03	Aqmola	4 - Central Asia/Russia
KZ	04	Aqtöbe	4 - Central Asia/Russia
KZ	05	Astana Qalasy	4 - Central Asia/Russia
KZ	06	Atyra?	4 - Central Asia/Russia
KZ	07	Batys Qazaqstan	4 - Central Asia/Russia
KZ	08	Bayqongyr Qalasy	4 - Central Asia/Russia
KZ	09	Mangghysta?	4 - Central Asia/Russia
KZ	10	Ongtüstik Qazaqstan	4 - Central Asia/Russia
KZ	11	Pavlodar	4 - Central Asia/Russia
KZ	12	Qaraghandy	4 - Central Asia/Russia
KZ	13	Qostanay	4 - Central Asia/Russia
KZ	14	Qyzylorda	4 - Central Asia/Russia
KZ	15	Shyghys Qazaqstan	4 - Central Asia/Russia
KZ	16	Soltüstik Qazaqstan	4 - Central Asia/Russia
KZ	17	Zhambyl	4 - Central Asia/Russia
LA	00	Laos (general)	5 - Asia/Pacific
LA	01	Attapu	5 - Asia/Pacific
LA	02	Champasak	5 - Asia/Pacific
LA	03	Houaphan	5 - Asia/Pacific
LA	04	(LA04)	5 - Asia/Pacific
LA	05	(LA05)	5 - Asia/Pacific
LA	06	(LA06)	5 - Asia/Pacific
LA	07	Oudômxai	5 - Asia/Pacific
LA	08	(LA08)	5 - Asia/Pacific
LA	09	(LA09)	5 - Asia/Pacific
LA	10	(LA10)	5 - Asia/Pacific
LA	11	(LA11)	5 - Asia/Pacific
LA	13	Xiagnabouli	5 - Asia/Pacific
LA	14	Xiangkhoang	5 - Asia/Pacific
LA	15	Khammouan	5 - Asia/Pacific
LA	16	Loungnamtha	5 - Asia/Pacific
LA	17	Louangphabang	5 - Asia/Pacific
LA	18	Phôngsali	5 - Asia/Pacific
LA	19	Salavan	5 - Asia/Pacific
LA	20	Savannahkhét	5 - Asia/Pacific
LA	21	(LA21)	5 - Asia/Pacific
LA	22	Bokèo	5 - Asia/Pacific
LA	23	Bolikhamxai	5 - Asia/Pacific
LA	24	Viangchan	5 - Asia/Pacific
LA	25	Xaisômboun	5 - Asia/Pacific
LA	26	Xékong	5 - Asia/Pacific
LA	27	Viangchan	5 - Asia/Pacific
LE	00	Lebanon (general)	3 - Africa/Middle East
LE	01	(LE01)	3 - Africa/Middle East
LE	02	(LE02)	3 - Africa/Middle East
LE	03	(LE03)	3 - Africa/Middle East
LE	04	Beyrouth	3 - Africa/Middle East
LE	05	Mont-Liban	3 - Africa/Middle East
LE	06	Liban-Sud	3 - Africa/Middle East
LE	07	Nabatîyé	3 - Africa/Middle East
LE	08	Béqaa	3 - Africa/Middle East
LE	09	Liban-Nord	3 - Africa/Middle East
LE	10	Aakkâr	3 - Africa/Middle East
LE	11	Baalbek-Hermel	3 - Africa/Middle East
LG	00	Latvia (general)	2 - Eastern Europe
LG	01	Aizkraukles Rajons	2 - Eastern Europe
LG	02	Al?ksnes Rajons	2 - Eastern Europe
LG	03	Balvu Rajons	2 - Eastern Europe
LG	04	Bauskas Rajons	2 - Eastern Europe
LG	05	C?su Rajons	2 - Eastern Europe
LG	06	Daugavpils	2 - Eastern Europe
LG	07	Daugavpils Rajons	2 - Eastern Europe
LG	08	Dobeles Rajons	2 - Eastern Europe
LG	09	Gulbenes Rajons	2 - Eastern Europe
LG	10	J?kabpils Rajons	2 - Eastern Europe
LG	11	Jelgava	2 - Eastern Europe
LG	12	Jelgavas Rajons	2 - Eastern Europe
LG	13	J?rmala	2 - Eastern Europe
LG	14	Kr?slavas Rajons	2 - Eastern Europe
LG	15	Kuld?gas Rajons	2 - Eastern Europe
LG	16	Liep?ja	2 - Eastern Europe
LG	17	Liep?jas Rajons	2 - Eastern Europe
LG	18	Limbažu Rajons	2 - Eastern Europe
LG	19	Ludzas Rajons	2 - Eastern Europe
LG	20	Madonas Rajons	2 - Eastern Europe
LG	21	Ogres Rajons	2 - Eastern Europe
LG	22	Prei?u Rajons	2 - Eastern Europe
LG	23	R?zekne	2 - Eastern Europe
LG	24	R?zeknes Rajons	2 - Eastern Europe
LG	25	R?ga	2 - Eastern Europe
LG	26	R?gas Rajons	2 - Eastern Europe
LG	27	Saldus Rajons	2 - Eastern Europe
LG	28	Talsu Rajons	2 - Eastern Europe
LG	29	Tukuma Rajons	2 - Eastern Europe
LG	30	Valkas Rajons	2 - Eastern Europe
LG	31	Valmieras Rajons	2 - Eastern Europe
LG	32	Ventspils	2 - Eastern Europe
LG	33	Ventspils Rajons	2 - Eastern Europe
LH	00	Lithuania (general)	2 - Eastern Europe
LH	40	(LH40)	2 - Eastern Europe
LH	56	Alytaus Apskritis	2 - Eastern Europe
LH	57	Kauno Apskritis	2 - Eastern Europe
LH	58	Klaip?dos Apskritis	2 - Eastern Europe
LH	59	Marijampol?s Apskritis	2 - Eastern Europe
LH	60	Panev?žio Apskritis	2 - Eastern Europe
LH	61	Šiauli? Apskritis	2 - Eastern Europe
LH	62	Taurag?s Apskritis	2 - Eastern Europe
LH	63	Telši? Apskritis	2 - Eastern Europe
LH	64	Utenos Apskritis	2 - Eastern Europe
LH	65	Vilniaus Apskritis	2 - Eastern Europe
LI	00	Liberia (general)	3 - Africa/Middle East
LI	01	Bong	3 - Africa/Middle East
LI	02	(LI02)	3 - Africa/Middle East
LI	04	(LI04)	3 - Africa/Middle East
LI	05	(LI05)	3 - Africa/Middle East
LI	08	(LI08)	3 - Africa/Middle East
LI	09	Nimba	3 - Africa/Middle East
LI	10	Sinoe	3 - Africa/Middle East
LI	11	Grand Bassa	3 - Africa/Middle East
LI	12	Grand Cape Mount	3 - Africa/Middle East
LI	13	Maryland	3 - Africa/Middle East
LI	14	Montserrado	3 - Africa/Middle East
LI	15	Bomi	3 - Africa/Middle East
LI	16	Grand Kru	3 - Africa/Middle East
LI	17	Margibi	3 - Africa/Middle East
LI	18	River Cess	3 - Africa/Middle East
LI	19	Grand Gedeh	3 - Africa/Middle East
LI	20	Lofa	3 - Africa/Middle East
LI	21	Gbarpolu	3 - Africa/Middle East
LI	22	River Gee	3 - Africa/Middle East
LO	00	Slovakia (general)	2 - Eastern Europe
LO	01	Banskobystrický	2 - Eastern Europe
LO	02	Bratislavský	2 - Eastern Europe
LO	03	Košický	2 - Eastern Europe
LO	04	Nitriansky	2 - Eastern Europe
LO	05	Prešovský	2 - Eastern Europe
LO	06	Tren?iansky	2 - Eastern Europe
LO	07	Trnavský	2 - Eastern Europe
LO	08	Žilinský	2 - Eastern Europe
LS	00	Liechtenstein (general)	1 - Americas/Western Europe
LS	01	Balzers	1 - Americas/Western Europe
LS	02	Eschen	1 - Americas/Western Europe
LS	03	Gamprin	1 - Americas/Western Europe
LS	04	Mauren	1 - Americas/Western Europe
LS	05	Planken	1 - Americas/Western Europe
LS	06	Ruggell	1 - Americas/Western Europe
LS	07	Schaan	1 - Americas/Western Europe
LS	08	Schellenberg	1 - Americas/Western Europe
LS	09	Triesen	1 - Americas/Western Europe
LS	10	Triesenberg	1 - Americas/Western Europe
LS	11	Vaduz	1 - Americas/Western Europe
LT	00	Lesotho (general)	3 - Africa/Middle East
LT	01	(LT01)	3 - Africa/Middle East
LT	02	(LT02)	3 - Africa/Middle East
LT	03	(LT03)	3 - Africa/Middle East
LT	04	(LT04)	3 - Africa/Middle East
LT	05	(LT05)	3 - Africa/Middle East
LT	06	(LT06)	3 - Africa/Middle East
LT	10	Berea	3 - Africa/Middle East
LT	11	Butha-Buthe	3 - Africa/Middle East
LT	12	Leribe	3 - Africa/Middle East
LT	13	Mafeteng	3 - Africa/Middle East
LT	14	Maseru	3 - Africa/Middle East
LT	15	Mohale?s Hoek	3 - Africa/Middle East
LT	16	Mokhotlong	3 - Africa/Middle East
LT	17	Qacha?s Nek	3 - Africa/Middle East
LT	18	Quthing	3 - Africa/Middle East
LT	19	Thaba-Tseka	3 - Africa/Middle East
LU	00	Luxembourg (general)	1 - Americas/Western Europe
LU	01	Diekirch	1 - Americas/Western Europe
LU	02	Grevenmacher	1 - Americas/Western Europe
LU	03	Luxembourg	1 - Americas/Western Europe
LY	00	Libya (general)	3 - Africa/Middle East
LY	02	(LY02)	3 - Africa/Middle East
LY	03	Al ‘Az?z?yah	3 - Africa/Middle East
LY	04	(LY04)	3 - Africa/Middle East
LY	05	Al Jufrah	3 - Africa/Middle East
LY	06	(LY06)	3 - Africa/Middle East
LY	08	Al Kufrah	3 - Africa/Middle East
LY	09	(LY09)	3 - Africa/Middle East
LY	10	(LY10)	3 - Africa/Middle East
LY	11	(LY11)	3 - Africa/Middle East
LY	12	(LY12)	3 - Africa/Middle East
LY	13	Ash Sh??i?	3 - Africa/Middle East
LY	15	(LY15)	3 - Africa/Middle East
LY	18	(LY18)	3 - Africa/Middle East
LY	19	(LY19)	3 - Africa/Middle East
LY	23	(LY23)	3 - Africa/Middle East
LY	24	(LY24)	3 - Africa/Middle East
LY	25	(LY25)	3 - Africa/Middle East
LY	26	(LY26)	3 - Africa/Middle East
LY	27	(LY27)	3 - Africa/Middle East
LY	29	(LY29)	3 - Africa/Middle East
LY	30	Murzuq	3 - Africa/Middle East
LY	31	(LY31)	3 - Africa/Middle East
LY	32	(LY32)	3 - Africa/Middle East
LY	33	(LY33)	3 - Africa/Middle East
LY	34	Sabh?	3 - Africa/Middle East
LY	35	(LY35)	3 - Africa/Middle East
LY	36	(LY36)	3 - Africa/Middle East
LY	37	(LY37)	3 - Africa/Middle East
LY	39	(LY39)	3 - Africa/Middle East
LY	41	Tarh?nah	3 - Africa/Middle East
LY	42	?ubruq	3 - Africa/Middle East
LY	43	(LY43)	3 - Africa/Middle East
LY	45	Zl??an	3 - Africa/Middle East
LY	46	(LY46)	3 - Africa/Middle East
LY	47	Ajd?biy?	3 - Africa/Middle East
LY	48	Al F?ti?	3 - Africa/Middle East
LY	49	Al Jabal al Akh?ar	3 - Africa/Middle East
LY	50	Al Khums	3 - Africa/Middle East
LY	51	An Nuq?? al Khams	3 - Africa/Middle East
LY	52	Awb?r?	3 - Africa/Middle East
LY	53	Az Z?wiyah	3 - Africa/Middle East
LY	54	Bangh?z?	3 - Africa/Middle East
LY	55	Darnah	3 - Africa/Middle East
LY	56	Ghad?mis	3 - Africa/Middle East
LY	57	Ghary?n	3 - Africa/Middle East
LY	58	Mi?r?tah	3 - Africa/Middle East
LY	59	Sawfajj?n	3 - Africa/Middle East
LY	60	Surt	3 - Africa/Middle East
LY	61	?ar?bulus	3 - Africa/Middle East
LY	62	Yafran	3 - Africa/Middle East
MA	00	Madagascar (general)	3 - Africa/Middle East
MA	01	Antsiranana	3 - Africa/Middle East
MA	02	Fianarantsoa	3 - Africa/Middle East
